behavior_tag,standard,Material_category,material_name,condition,ultimate_tensile_strength,yield_strength,elongation_pct,brinell_hb,vickers_hv,youngs_modulus,shear_modulus,poisson_ratio,density_kg_m3,description,critical_strain_energy_density
Limited ductility,GOST,Steel,Steel 50 GOST 1577-93,normalized,690000000,290000000,14,241,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 100mm to 160mm,2018800000
Limited ductility,GOST,Steel,Steel 50 GOST 1577-93,Quenched and tempered,825000000,520000000,13,207,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm,1740700000
Ductile,GOST,Steel,Steel 50 GOST 1577-93,Quenched and tempered,775000000,460000000,15,207,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm,2317500000
Ductile,GOST,Steel,Steel 50 GOST 1577-93,Quenched and tempered,725000000,400000000,16,207,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 40mm to 100mm,2636800000
Ductile,GOST,Steel,Steel 55 GOST 1577-93,normalized,750000000,370000000,15,255,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm,2317500000
Ductile,GOST,Steel,Steel 55 GOST 1577-93,normalized,750000000,330000000,15,255,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 100mm,2317500000
Limited ductility,GOST,Steel,Steel 55 GOST 1577-93,normalized,730000000,300000000,13,255,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 100mm to 160mm,1740700000
Limited ductility,GOST,Steel,Steel 55 GOST 1577-93,Quenched and tempered,875000000,550000000,12,217,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm,1483200000
Limited ductility,GOST,Steel,Steel 55 GOST 1577-93,Quenched and tempered,825000000,500000000,14,217,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm,2018800000
Ductile,GOST,Steel,Steel 55 GOST 1577-93,Quenched and tempered,775000000,430000000,15,217,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 40mm to 100mm,2317500000
Limited ductility,GOST,Steel,Steel 60 GOST 1577-93,normalized,785000000,380000000,14,255,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm,2018800000
Limited ductility,GOST,Steel,Steel 60 GOST 1577-93,normalized,785000000,340000000,14,255,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 100mm,2018800000
Limited ductility,GOST,Steel,Steel 60 GOST 1577-93,normalized,755000000,310000000,12,255,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 100mm to 160mm,1483200000
Limited ductility,GOST,Steel,Steel 60 GOST 1577-93,Quenched and tempered,925000000,580000000,11,229,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm,1246300000
Limited ductility,GOST,Steel,Steel 60 GOST 1577-93,Quenched and tempered,875000000,520000000,13,229,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm,1740700000
Limited ductility,GOST,Steel,Steel 60 GOST 1577-93,Quenched and tempered,825000000,450000000,14,229,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 40mm to 100mm,2018800000
Limited ductility,GOST,Steel,Steel 30Ch GOST 1577-93,Quenched and tempered,925000000,650000000,12,187,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm,1483200000
Limited ductility,GOST,Steel,Steel 30Ch GOST 1577-93,Quenched and tempered,825000000,550000000,14,187,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm,2018800000
Ductile,GOST,Steel,Steel 30Ch GOST 1577-93,Quenched and tempered,725000000,410000000,15,187,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 40mm to 100mm,2317500000
Limited ductility,GOST,Steel,Steel 38ChA GOST 1577-93,Quenched and tempered,1050000000,750000000,11,207,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm,1246300000
Limited ductility,GOST,Steel,Steel 38ChA GOST 1577-93,Quenched and tempered,925000000,630000000,13,207,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm,1740700000
Limited ductility,GOST,Steel,Steel 38ChA GOST 1577-93,Quenched and tempered,825000000,510000000,14,207,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 40mm to 100mm,2018800000
Limited ductility,GOST,Steel,Steel 40Ch GOST 1577-93,Quenched and tempered,1100000000,800000000,10,217,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm,1030000000
Limited ductility,GOST,Steel,Steel 40Ch GOST 1577-93,Quenched and tempered,1000000000,660000000,12,217,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm,1483200000
Limited ductility,GOST,Steel,Steel 40Ch GOST 1577-93,Quenched and tempered,875000000,560000000,14,217,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 40mm to 100mm,2018800000
Ductile,GOST,Steel,Steel 15L GOST 977-88,normalized,392000000,196000000,24,,,200000000000,77000000000,0.3,7820,Carbon cast steel,5760000000
Ductile,GOST,Steel,Steel 20L GOST 977-88,normalized,412000000,216000000,22,,,200000000000,77000000000,0.3,7820,Carbon cast steel,4840000000
Ductile,GOST,Steel,Steel 25L GOST 977-88,normalized,441000000,235000000,19,,,205000000000,79000000000,0.3,7830,Carbon cast steel,3700250000
Ductile,GOST,Steel,Steel 30L GOST 977-88,normalized,471000000,255000000,17,,,210000000000,81000000000,0.3,7810,Carbon cast steel,3034500000
Ductile,GOST,Steel,Steel 35L GOST 977-88,normalized,491000000,275000000,15,,,212000000000,82000000000,0.29,7830,Carbon cast steel,2385000000
Limited ductility,GOST,Steel,Steel 40L GOST 977-88,normalized,520000000,294000000,14,,,215000000000,83000000000,0.3,7810,Carbon cast steel,2107000000
Limited ductility,GOST,Steel,Steel 45L GOST 977-88,normalized,540000000,314000000,12,,,215000000000,83000000000,0.3,7800,Carbon cast steel,1548000000
Limited ductility,GOST,Steel,Steel 50L GOST 977-88,normalized,569000000,334000000,11,,,219000000000,85000000000,0.29,7820,Carbon cast steel,1324950000
Ductile,GOST,Steel,Steel 20GL GOST 977-88,normalized,540000000,275000000,18,,,200000000000,77000000000,0.3,7820,Carbon cast steel,3240000000
Limited ductility,GOST,Steel,Steel 35GL GOST 977-88,normalized,540000000,294000000,12,,,200000000000,77000000000,0.3,7820,Carbon cast steel,1440000000
Ductile,GOST,Steel,Steel 20GSL GOST 977-88,normalized,540000000,294000000,18,,,200000000000,77000000000,0.3,7820,Carbon cast steel,3240000000
Limited ductility,GOST,Steel,Steel 30GSL GOST 977-88,normalized,589000000,343000000,14,,,200000000000,77000000000,0.3,7820,Carbon cast steel,1960000000
Ductile,GOST,Steel,Steel 20G1FL GOST 977-88,normalized,510000000,314000000,17,,,200000000000,77000000000,0.3,7820,Carbon cast steel,2890000000
Ductile,GOST,Steel,Steel 20FL GOST 977-88,normalized,491000000,294000000,18,,,200000000000,77000000000,0.3,7820,Carbon cast steel,3240000000
Ductile,GOST,Steel,Steel 30ChGSFL GOST 977-88,normalized,589000000,392000000,15,,,200000000000,77000000000,0.3,7820,Carbon cast steel,2250000000
Limited ductility,GOST,Steel,Steel 45FL GOST 977-88,normalized,589000000,392000000,12,,,200000000000,77000000000,0.3,7820,Carbon cast steel,1440000000
Ductile,GOST,Steel,Steel 20ChML GOST 977-88,normalized,441000000,245000000,18,,,215000000000,83000000000,0.3,7800,Carbon cast steel,3483000000
Ductile,GOST,Steel,Steel 20ChMFL GOST 977-88,normalized,491000000,275000000,16,,,200000000000,77000000000,0.3,7820,Carbon cast steel,2560000000
Ductile,GOST,Steel,Steel 20GNMFL GOST 977-88,normalized,589000000,491000000,15,,,200000000000,77000000000,0.3,7820,Carbon cast steel,2250000000
Limited ductility,GOST,Steel,Steel 35ChML GOST 977-88,normalized,589000000,392000000,12,,,215000000000,83000000000,0.3,7840,Carbon cast steel,1548000000
Limited ductility,GOST,Steel,Steel 30ChNML GOST 977-88,normalized,687000000,540000000,12,,,200000000000,77000000000,0.3,7820,Carbon cast steel,1440000000
Limited ductility,GOST,Steel,Steel 35ChGSL GOST 977-88,normalized,589000000,343000000,14,,,215000000000,83000000000,0.3,7800,Carbon cast steel,2107000000
Limited ductility,GOST,Steel,Steel 20DChL GOST 977-88,normalized,491000000,392000000,12,,,200000000000,77000000000,0.3,7820,Carbon cast steel,1440000000
Ductile,GOST,Steel,Steel 08GDNFL GOST 977-88,normalized,441000000,343000000,18,,,212000000000,82000000000,0.29,7820,Carbon cast steel,3434400000
Ductile,GOST,Steel,Steel 13ChNDFTL GOST 977-88,normalized,491000000,392000000,18,,,200000000000,77000000000,0.3,7820,Carbon cast steel,3240000000
Limited ductility,GOST,Steel,Steel 12DN2FL GOST 977-88,normalized,638000000,540000000,12,,,200000000000,77000000000,0.3,7820,Carbon cast steel,1440000000
Ductile,GOST,Steel,Steel 25L GOST 977-88,Quenched and tempered,491000000,294000000,22,,,205000000000,79000000000,0.3,7830,Carbon cast steel,4961000000
Ductile,GOST,Steel,Steel 30L GOST 977-88,Quenched and tempered,491000000,294000000,17,,,205000000000,79000000000,0.3,7810,Carbon cast steel,2962250000
Ductile,GOST,Steel,Steel 35L GOST 977-88,Quenched and tempered,540000000,343000000,16,,,205000000000,79000000000,0.3,7830,Carbon cast steel,2624000000
Limited ductility,GOST,Steel,Steel 40L GOST 977-88,Quenched and tempered,540000000,343000000,14,,,205000000000,79000000000,0.3,7810,Carbon cast steel,2009000000
Limited ductility,GOST,Steel,Steel 45L GOST 977-88,Quenched and tempered,589000000,392000000,10,,,205000000000,79000000000,0.3,7800,Carbon cast steel,1025000000
Limited ductility,GOST,Steel,Steel 50L GOST 977-88,Quenched and tempered,736000000,392000000,14,,,205000000000,79000000000,0.3,7820,Carbon cast steel,2009000000
Limited ductility,GOST,Steel,Steel 20GL GOST 977-88,Quenched and tempered,530000000,334000000,14,,,205000000000,79000000000,0.3,7820,Carbon cast steel,2009000000
Limited ductility,GOST,Steel,Steel 35GL GOST 977-88,Quenched and tempered,589000000,343000000,14,,,200000000000,77000000000,0.3,7820,Carbon cast steel,1960000000
Limited ductility,GOST,Steel,Steel 30GSL GOST 977-88,Quenched and tempered,638000000,392000000,14,,,200000000000,77000000000,0.3,7820,Carbon cast steel,1960000000
Limited ductility,GOST,Steel,Steel 30ChGSFL GOST 977-88,Quenched and tempered,785000000,589000000,14,,,200000000000,77000000000,0.3,7820,Carbon cast steel,1960000000
Limited ductility,GOST,Steel,Steel 30ChGSFL GOST 977-88,Quenched and tempered,687000000,491000000,12,,,200000000000,77000000000,0.3,7820,Carbon cast steel,1440000000
Limited ductility,GOST,Steel,Steel 45FL GOST 977-88,Quenched and tempered,638000000,441000000,10,,,200000000000,77000000000,0.3,7820,Carbon cast steel,1000000000
Limited ductility,GOST,Steel,Steel 32Ch06L GOST 977-88,Quenched and tempered,638000000,491000000,12,,,205000000000,79000000000,0.3,7850,Carbon cast steel,1476000000
Limited ductility,GOST,Steel,Steel 20GNMFL GOST 977-88,Quenched and tempered,687000000,589000000,14,,,200000000000,77000000000,0.3,7820,Carbon cast steel,1960000000
Limited ductility,GOST,Steel,Steel 35ChML GOST 977-88,Quenched and tempered,687000000,540000000,12,,,205000000000,79000000000,0.3,7840,Carbon cast steel,1476000000
Limited ductility,GOST,Steel,Steel 30ChNML GOST 977-88,Quenched and tempered,785000000,638000000,10,,,205000000000,79000000000,0.3,7820,Carbon cast steel,1025000000
Limited ductility,GOST,Steel,Steel 35ChGSL GOST 977-88,Quenched and tempered,785000000,589000000,10,,,205000000000,79000000000,0.3,7800,Carbon cast steel,1025000000
Limited ductility,GOST,Steel,Steel 35NGML GOST 977-88,Quenched and tempered,736000000,589000000,12,,,200000000000,77000000000,0.3,7820,Carbon cast steel,1440000000
Limited ductility,GOST,Steel,Steel 20DChL GOST 977-88,Quenched and tempered,638000000,540000000,12,,,200000000000,77000000000,0.3,7820,Carbon cast steel,1440000000
Limited ductility,GOST,Steel,Steel 12DN2FL GOST 977-88,Quenched and tempered,785000000,638000000,12,,,200000000000,77000000000,0.3,7820,Carbon cast steel,1440000000
Limited ductility,GOST,Steel,Steel 12DChN1MFL GOST 977-88,Quenched and tempered,981000000,735000000,10,,,200000000000,77000000000,0.3,7820,Carbon cast steel,1000000000
Limited ductility,GOST,Steel,Steel 23ChGS2MFL GOST 977-88,Quenched and tempered,1280000000,1079000000,6,,,200000000000,77000000000,0.3,7820,Carbon cast steel,360000000
Limited ductility,GOST,Steel,Steel 12Ch7G3SL GOST 977-88,Quenched and tempered,1320000000,1079000000,9,,,200000000000,77000000000,0.3,7820,Carbon cast steel,810000000
Limited ductility,GOST,Steel,Steel 25Ch2GNMFL1 GOST 977-88,Quenched and tempered,638000000,491000000,12,,,200000000000,77000000000,0.3,7820,Carbon cast steel,1440000000
Limited ductility,GOST,Steel,Steel 25Ch2GNMFL2 GOST 977-88,Quenched and tempered,1280000000,1079000000,5,,,200000000000,77000000000,0.3,7820,Carbon cast steel,250000000
Limited ductility,GOST,Steel,Steel 27Ch5GSML GOST 977-88,Quenched and tempered,1470000000,1177000000,5,,,200000000000,77000000000,0.3,7820,Carbon cast steel,250000000
Brittle,GOST,Steel,Steel 30Ch3S3GML GOST 977-88,Quenched and tempered,1770000000,1472000000,4,,,200000000000,77000000000,0.3,7820,Carbon cast steel,160000000
Limited ductility,GOST,Steel,Steel 03N12Ch5M3TL GOST 977-88,Quenched and tempered,1320000000,1275000000,8,,,200000000000,77000000000,0.3,7820,Carbon cast steel,640000000
Limited ductility,GOST,Steel,Steel 03N12Ch5M3TJuL GOST 977-88,Quenched and tempered,1470000000,1422000000,8,,,200000000000,77000000000,0.3,7820,Carbon cast steel,640000000
Limited ductility,GOST,Steel,Steel 50ChFA GOST 14959-79,heat treated,1270000000,1080000000,8,,,206000000000,80000000000,0.3,7860,Spring steel,659200000
Limited ductility,GOST,Steel,Steel 55S2 GOST 14959-79,heat treated,1270000000,1175000000,6,,,206000000000,80000000000,0.3,7860,Spring steel,370800000
Limited ductility,GOST,Steel,Steel 50ChGA GOST 14959-79,heat treated,1270000000,1175000000,7,,,206000000000,80000000000,0.3,7860,Spring steel,504700000
Limited ductility,GOST,Steel,Steel 50ChGFA GOST 14959-79,heat treated,1420000000,1325000000,6,,,206000000000,80000000000,0.3,7860,Spring steel,370800000
Limited ductility,GOST,Cast Iron,Nodular cast iron 35 GOST7293-85,,350000000,220000000,22,155,,170000000000,70000000000,0.21,7160,Nodular cast iron,4114000000
Limited ductility,GOST,Cast Iron,Nodular cast iron 40 GOST7293-85,,400000000,250000000,15,171,,170000000000,70000000000,0.21,7160,Nodular cast iron,1912500000
Limited ductility,GOST,Cast Iron,Nodular cast iron 45 GOST7293-85,,450000000,310000000,10,182,,170000000000,70000000000,0.21,7160,Nodular cast iron,850000000
Limited ductility,GOST,Cast Iron,Nodular cast iron 50 GOST7293-85,,500000000,320000000,7,199,,170000000000,70000000000,0.21,7160,Nodular cast iron,416500000
Limited ductility,GOST,Cast Iron,Nodular cast iron 60 GOST7293-85,,600000000,370000000,3,234,,180000000000,75000000000,0.2,7160,Nodular cast iron,81000000
Limited ductility,GOST,Cast Iron,Nodular cast iron 70 GOST7293-85,,700000000,420000000,2,265,,180000000000,75000000000,0.2,7160,Nodular cast iron,36000000
Limited ductility,GOST,Cast Iron,Nodular cast iron 80 GOST7293-85,,800000000,480000000,2,299,,180000000000,75000000000,0.2,7160,Nodular cast iron,36000000
Limited ductility,GOST,Cast Iron,Nodular cast iron 100 GOST7293-85,,1000000000,700000000,2,315,,185000000000,77000000000,0.2,7160,Nodular cast iron,37000000
Limited ductility,GOST,Cast Iron,Malleable cast iron 30-6,,294000000,170000000,6,131,,160000000000,64000000000,0.25,7160,Malleable cast iron,288000000
Limited ductility,GOST,Cast Iron,Malleable cast iron 33-8,,323000000,190000000,8,131,,160000000000,64000000000,0.25,7160,Malleable cast iron,512000000
Limited ductility,GOST,Cast Iron,Malleable cast iron 35-10,,333000000,190000000,10,131,,160000000000,64000000000,0.25,7160,Malleable cast iron,800000000
Limited ductility,GOST,Cast Iron,Malleable cast iron 37-12,,362000000,210000000,12,136,,160000000000,64000000000,0.25,7160,Malleable cast iron,1152000000
Limited ductility,GOST,Cast Iron,Malleable cast iron 45-7,,441000000,260000000,7,178,,160000000000,64000000000,0.25,7160,Malleable cast iron,392000000
Limited ductility,GOST,Cast Iron,Malleable cast iron 50-5,,490000000,290000000,5,200,,160000000000,64000000000,0.25,7160,Malleable cast iron,200000000
Limited ductility,GOST,Cast Iron,Malleable cast iron 55-4,,539000000,325000000,4,216,,160000000000,64000000000,0.25,7160,Malleable cast iron,128000000
Limited ductility,GOST,Cast Iron,Malleable cast iron 60-3,,588000000,350000000,3,234,,160000000000,64000000000,0.25,7160,Malleable cast iron,72000000
Limited ductility,GOST,Cast Iron,Malleable cast iron 65-3,,637000000,380000000,3,240,,160000000000,64000000000,0.25,7160,Malleable cast iron,72000000
Limited ductility,GOST,Cast Iron,Malleable cast iron 70-2,,686000000,410000000,2,263,,160000000000,64000000000,0.25,7160,Malleable cast iron,32000000
Limited ductility,GOST,Cast Iron,Malleable cast iron 80-1.5,,784000000,470000000,1.5,295,,160000000000,64000000000,0.25,7160,Malleable cast iron,18000000
Limited ductility,GOST,Cast Iron,Malleable cast iron 40,,400000000,180000000,4,220,,160000000000,64000000000,0.25,7160,Malleable cast iron,128000000
Ductile,NF,Steel,NF E24-2,,340000000,215000000,25,,,206000000000,80000000000,0.3,7860,Structural steel,6437500000
Ductile,NF,Steel,NF E24-3,,340000000,215000000,25,,,206000000000,80000000000,0.3,7860,Structural steel,6437500000
Ductile,NF,Steel,NF E28-2,,400000000,275000000,22,,,206000000000,80000000000,0.3,7860,Structural steel,4985200000
Ductile,NF,Steel,NF E28-4,,400000000,255000000,23,,,206000000000,80000000000,0.3,7860,Structural steel,5448700000
Ductile,NF,Steel,NF A50-2,,490000000,295000000,19,,140,206000000000,80000000000,0.3,7860,Structural steel,3718300000
Ductile,NF,Steel,NF E36-3,,490000000,355000000,20,,,206000000000,80000000000,0.3,7860,Structural steel,4120000000
Ductile,NF,Steel,NF E36-4,,490000000,355000000,22,,,206000000000,80000000000,0.3,7860,Structural steel,4985200000
Ductile,NF,Steel,NF A60-2,,590000000,335000000,15,,170,206000000000,80000000000,0.3,7860,Structural steel,2317500000
Limited ductility,NF,Steel,NF A70-2,,690000000,365000000,10,,197,206000000000,80000000000,0.3,7860,Structural steel,1030000000
Limited ductility,NF,Cast Iron,Malleable cast iron,,400000000,180000000,4,,220,160000000000,64000000000,0.27,7160,Malleable cast iron,128000000
Limited ductility,NF,Cast Iron,Malleable cast iron,,500000000,260000000,4,,230,160000000000,64000000000,0.27,7160,Malleable cast iron,128000000
Ductile,JIS,Steel,JIS SS330,,360000000,195000000,26,,,206000000000,80000000000,0.3,7860,Structural steel,6962800000
Ductile,JIS,Steel,JIS STKM13B,,440000000,305000000,20,,,206000000000,80000000000,0.3,7860,Structural steel,4120000000
Ductile,JIS,Steel,JIS STKM12A,,340000000,175000000,35,,,206000000000,80000000000,0.3,7860,Structural steel,12617500000
Ductile,JIS,Steel,JIS STKM12C,,470000000,355000000,20,,,206000000000,80000000000,0.3,7860,Structural steel,4120000000
Ductile,JIS,Steel,JIS SS490,,490000000,275000000,19,,141,206000000000,80000000000,0.3,7860,Structural steel,3718300000
Ductile,JIS,Steel,JIS SM52OC,,520000000,335000000,19,,,206000000000,80000000000,0.3,7860,Structural steel,3718300000
Ductile,JIS,Steel,JIS SM52OB,,520000000,335000000,19,,,206000000000,80000000000,0.3,7860,Structural steel,3718300000
Ductile,JIS,Steel,JIS STKM16A,,510000000,325000000,20,,,206000000000,80000000000,0.3,7860,Structural steel,4120000000
Limited ductility,JIS,Steel,JIS STKM16C,,620000000,460000000,12,,,206000000000,80000000000,0.3,7860,Structural steel,1483200000
Ductile,JIS,Steel,JIS SM570,,570000000,450000000,20,,169,206000000000,80000000000,0.3,7860,Structural steel,4120000000
Limited ductility,JIS,Cast Iron,Malleable cast iron,,400000000,180000000,4,,220,160000000000,64000000000,0.27,7160,Malleable cast iron,128000000
Limited ductility,JIS,Cast Iron,Malleable cast iron,,500000000,260000000,4,,230,160000000000,64000000000,0.27,7160,Malleable cast iron,128000000
